90, 645, 54, 1693913467195292.5, 4145, 546, 1693913467195292.5
91, 567, 12, 1693913467196346.2, 4197, 554, 1693913467196346.2
92, 575, 13, 1693913467197435.0, 4252, 563, 1693913467197435.0
93, 639, 42, 1693913467198437.5, 4308, 572, 1693913467198437.5
94, 639, 39, 1693913467199940.5, 4363, 581, 1693913467200443.5
95, 581, 7, 1693913467200671.8, 4417, 591, 1693913467201657.2
96, 723, 75, 1693913467201657.2, 4477, 602, 1693913467202657.5
97, 661, 41, 1693913467203790.2, 4530, 610, 1693913467203790.2
98, 775, 95, 1693913467204796.0, 4582, 615, 1693913467204796.0
99, 759, 84, 1693913467205797.5, 4634, 621, 1693913467205797.5
100, 719, 61, 1693913467206901.8, 4687, 628, 1693913467207909.8
