    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 3249,              ,                ,               ,     33890,       38141,      28276
 3250,              ,                ,               ,     33875,       38154,      28014
 3251,              ,                ,               ,     33876,       38167,      28393
 3252,              ,                ,               ,     33848,       38180,      28693
 3253,              ,                ,               ,     33864,       38193,      27704
 3254,              ,                ,               ,     33897,       38206,      28833
 3255,              ,                ,               ,     33911,       38219,      28180
 3256,              ,                ,               ,     33940,       38232,      29494
 3257,              ,                ,               ,     33949,       38245,      28563
 3258,              ,                ,               ,     33965,       38258,      29175
 3259,              ,                ,               ,     33975,       38271,      27842
 3260,              ,                ,               ,     33989,       38284,      28537
 3261,              ,                ,               ,     33996,       38297,      27374
 3262,              ,                ,               ,     34043,       38310,      28386
 3263,              ,                ,               ,     34059,       38323,      27863
 3264,              ,                ,               ,     34004,       38336,      29048
 3265,              ,                ,               ,     34017,       38349,      28859
 3266,              ,                ,               ,     34059,       38362,      28025
 3267,              ,                ,               ,     34044,       38375,      27836
 3268,              ,                ,               ,     34070,       38388,      28846
 3269,              ,                ,               ,     34077,       38401,      27969
 3270,              ,                ,               ,     34086,       38414,      27551
 3271,              ,                ,               ,     34099,       38427,      28604
 3272,              ,                ,               ,     34132,       38440,      28194
 3273,              ,                ,               ,     34150,       38453,      27997
 3274,              ,                ,               ,     34162,       38466,      29347
 3275,              ,                ,               ,     34179,       38479,      27911
 3276,              ,                ,               ,     34181,       38492,      27260
 3277,              ,                ,               ,     34210,       38505,      28516
 3278,              ,                ,               ,     34230,       38518,      28617
 3279,              ,                ,               ,     34182,       38531,      27990
 3280,              ,                ,               ,     34231,       38544,      28697
 3281,              ,                ,               ,     34253,       38557,      28803
 3282,              ,                ,               ,     34246,       38570,      29001
 3283,              ,                ,               ,     34210,       38583,      28017
 3284,              ,                ,               ,     34224,       38596,      27981
 3285,              ,                ,               ,     34232,       38609,      29096
 3286,              ,                ,               ,     34317,       38622,      28548
 3287,              ,                ,               ,     34328,       38635,      28354
 3288,              ,                ,               ,     34262,       38648,      28029
 3289,              ,                ,               ,     34287,       38661,      28508
 3290,              ,                ,               ,     34356,       38674,      28452
 3291,              ,                ,               ,     34338,       38687,      29309
 3292,              ,                ,               ,     34383,       38700,      28192
 3293,              ,                ,               ,     34390,       38713,      28559
 3294,              ,                ,               ,     34400,       38726,      28941
 3295,              ,                ,               ,     34391,       38739,      28550
 3296,              ,                ,               ,     34440,       38752,      29004
 3297,              ,                ,               ,     34444,       38765,      28938
 3298,              ,                ,               ,     34423,       38778,      27616
 3299,              ,                ,               ,     34418,       38791,      29069
 3300,              ,                ,               ,     34468,       38804,      28228
 3301,              ,                ,               ,     34486,       38817,      28276
 3302,              ,                ,               ,     34478,       38830,      27973
 3303,              ,                ,               ,     34475,       38843,      27449
 3304,              ,                ,               ,     34557,       38856,      28913
 3305,              ,                ,               ,     34580,       38869,      28632
 3306,              ,                ,               ,     34536,       38882,      28587
 3307,              ,                ,               ,     34523,       38895,      28195
 3308,              ,                ,               ,     34575,       38908,      28502
 3309,              ,                ,               ,     34585,       38921,      28418
 3310,              ,                ,               ,     34590,       38934,      29102
 3311,              ,                ,               ,     34614,       38947,      28539
 3312,              ,                ,               ,     34588,       38960,      28958
 3313,              ,                ,               ,     34595,       38973,      28643
 3314,              ,                ,               ,     34598,       38986,      28283
 3315,              ,                ,               ,     34611,       38999,      29073
 3316,              ,                ,               ,     34647,       39012,      28569
 3317,              ,                ,               ,     34652,       39025,      30044
 3318,              ,                ,               ,     34667,       39038,      28027
 3319,              ,                ,               ,     34661,       39051,      29377
 3320,              ,                ,               ,     34696,       39064,      28026
 3321,              ,                ,               ,     34702,       39077,      28936
 3322,              ,                ,               ,     34713,       39090,      28654
 3323,              ,                ,               ,     34709,       39103,      28983
 3324,              ,                ,               ,     34750,       39116,      28199
 3325,              ,                ,               ,     34750,       39129,      29658
 3326,              ,                ,               ,     34702,       39142,      28672
 3327,              ,                ,               ,     34723,       39155,      28715
 3328,              ,                ,               ,     34797,       39168,      28753
 3329,              ,                ,               ,     34811,       39181,      28596
 3330,              ,                ,               ,     34775,       39194,      28723
 3331,              ,                ,               ,     34794,       39207,      28009
 3332,              ,                ,               ,     34876,       39220,      29499
 3333,              ,                ,               ,     34877,       39233,      29533
 3334,              ,                ,               ,     34884,       39246,      29508
 3335,              ,                ,               ,     34900,       39259,      28988
 3336,              ,                ,               ,     34877,       39272,      29183
 3337,              ,                ,               ,     34882,       39285,      28437
 3338,              ,                ,               ,     34889,       39298,      29364
 3339,              ,                ,               ,     34909,       39311,      29110
 3340,              ,                ,               ,     34954,       39324,      28536
 3341,              ,                ,               ,     34960,       39337,      28550
 3342,              ,                ,               ,     34939,       39350,      29314
 3343,              ,                ,               ,     34958,       39363,      29636
 3344,              ,                ,               ,     34943,       39376,      28399
 3345,              ,                ,               ,     34967,       39389,      29122
 3346,              ,                ,               ,     34970,       39402,      28802
 3347,              ,                ,               ,     35006,       39415,      28871
 3348,              ,                ,               ,     35037,       39428,      29299
 3349,              ,                ,               ,     35050,       39441,      28833
 3350,              ,                ,               ,     35057,       39454,      29000
 3351,              ,                ,               ,     35063,       39467,      29538
 3352,              ,                ,               ,     35125,       39480,      28530
 3353,              ,                ,               ,     35147,       39493,      29597
 3354,              ,                ,               ,     35085,       39506,      28969
 3355,              ,                ,               ,     35133,       39519,      28021
 3356,              ,                ,               ,     35135,       39532,      29073
 3357,              ,                ,               ,     35110,       39545,      29082
 3358,              ,                ,               ,     35193,       39558,      29193
 3359,              ,                ,               ,     35202,       39571,      29041
 3360,              ,                ,               ,     35197,       39584,      28759
 3361,              ,                ,               ,     35203,       39597,      29539
 3362,              ,                ,               ,     35209,       39610,      29050
 3363,              ,                ,               ,     35224,       39623,      28995
 3364,              ,                ,               ,     35272,       39636,      29732
 3365,              ,                ,               ,     35276,       39649,      29060
 3366,              ,                ,               ,     35295,       39662,      29672
 3367,              ,                ,               ,     35319,       39675,      29383
 3368,              ,                ,               ,     35251,       39688,      29286
 3369,              ,                ,               ,     35275,       39701,      28480
 3370,              ,                ,               ,     35244,       39714,      30678
 3371,              ,                ,               ,     35285,       39727,      29851
 3372,              ,                ,               ,     35304,       39740,      29053
 3373,              ,                ,               ,     35345,       39753,      29902
 3374,              ,                ,               ,     35345,       39766,      28872
 3375,              ,                ,               ,     35361,       39779,      29623
 3376,              ,                ,               ,     35366,       39792,      29499
 3377,              ,                ,               ,     35379,       39805,      29627
 3378,              ,                ,               ,     35386,       39818,      28693
 3379,              ,                ,               ,     35408,       39831,      29320
 3380,              ,                ,               ,     35429,       39844,      30213
 3381,              ,                ,               ,     35449,       39857,      29464
 3382,              ,                ,               ,     35468,       39870,      29503
 3383,              ,                ,               ,     35456,       39883,      28699
 3384,              ,                ,               ,     35458,       39896,      29362
 3385,              ,                ,               ,     35498,       39909,      29055
 3386,              ,                ,               ,     35515,       39922,      29548
 3387,              ,                ,               ,     35501,       39935,      30409
 3388,              ,                ,               ,     35517,       39948,      30421
 3389,              ,                ,               ,     35512,       39961,      29002
 3390,              ,                ,               ,     35571,       39974,      29563
 3391,              ,                ,               ,     35585,       39987,      29242
 3392,              ,                ,               ,     35554,       40000,      30056
 3393,              ,                ,               ,     35566,       40013,      29553
 3394,              ,                ,               ,     35578,       40026,      29410
 3395,              ,                ,               ,     35601,       40039,      29009
 3396,              ,                ,               ,     35634,       40052,      29550
 3397,              ,                ,               ,     35609,       40065,      29451
 3398,              ,                ,               ,     35637,       40078,      29541
 3399,              ,                ,               ,     35681,       40091,      29960
 3400,              ,                ,               ,     35651,       40104,      30013
 3401,              ,                ,               ,     35681,       40117,      30003
 3402,              ,                ,               ,     35649,       40130,      29614
 3403,              ,                ,               ,     35657,       40143,      29856
 3404,              ,                ,               ,     35685,       40156,      30159
 3405,              ,                ,               ,     35700,       40169,      29590
 3406,              ,                ,               ,     35717,       40182,      30840
 3407,              ,                ,               ,     35715,       40195,      29666
 3408,              ,                ,               ,     35759,       40208,      29743
 3409,              ,                ,               ,     35762,       40221,      29472
 3410,              ,                ,               ,     35764,       40234,      29802
 3411,              ,                ,               ,     35770,       40247,      29429
 3412,              ,                ,               ,     35772,       40260,      29941
 3413,              ,                ,               ,     35783,       40273,      28896
 3414,              ,                ,               ,     35782,       40286,      29740
 3415,              ,                ,               ,     35803,       40299,      29280
 3416,              ,                ,               ,     35826,       40312,      29778
 3417,              ,                ,               ,     35830,       40325,      30222
 3418,              ,                ,               ,     35874,       40338,      28490
 3419,              ,                ,               ,     35856,       40351,      29911
 3420,              ,                ,               ,     35870,       40364,      29553
 3421,              ,                ,               ,     35904,       40377,      29946
 3422,              ,                ,               ,     35936,       40390,      29488
 3423,              ,                ,               ,     35979,       40403,      30049
 3424,              ,                ,               ,     35907,       40416,      29361
 3425,              ,                ,               ,     35921,       40429,      30077
 3426,              ,                ,               ,     35947,       40442,      29633
 3427,              ,                ,               ,     35936,       40455,      29887
 3428,              ,                ,               ,     35964,       40468,      29263
 3429,              ,                ,               ,     35976,       40481,      30418
 3430,              ,                ,               ,     35994,       40494,      29308
 3431,              ,                ,               ,     36044,       40507,      30178
 3432,              ,                ,               ,     35990,       40520,      30305
 3433,              ,                ,               ,     36002,       40533,      29578
 3434,              ,                ,               ,     36003,       40546,      30054
 3435,              ,                ,               ,     36030,       40559,      30389
 3436,              ,                ,               ,     36072,       40572,      30316
 3437,              ,                ,               ,     36129,       40585,      29279
 3438,              ,                ,               ,     36070,       40598,      29385
 3439,              ,                ,               ,     36104,       40611,      31019
 3440,              ,                ,               ,     36150,       40624,      29998
 3441,              ,                ,               ,     36162,       40637,      29653
 3442,              ,                ,               ,     36179,       40650,      29339
 3443,              ,                ,               ,     36197,       40663,      30025
 3444,              ,                ,               ,     36196,       40676,      30523
 3445,              ,                ,               ,     36238,       40689,      29963
 3446,              ,                ,               ,     36219,       40702,      30097
 3447,              ,                ,               ,     36210,       40715,      30354
 3448,              ,                ,               ,     36220,       40728,      30008
 3449,              ,                ,               ,     36213,       40741,      30550
 3450,              ,                ,               ,     36246,       40754,      29973
 3451,              ,                ,               ,     36250,       40767,      30004
 3452,              ,                ,               ,     36266,       40780,      30605
 3453,              ,                ,               ,     36278,       40793,      29932
 3454,              ,                ,               ,     36289,       40806,      29049
 3455,              ,                ,               ,     36308,       40819,      29535
 3456,              ,                ,               ,     36291,       40832,      29855
 3457,              ,                ,               ,     36303,       40845,      29816
 3458,              ,                ,               ,     36347,       40858,      30556
 3459,              ,                ,               ,     36387,       40871,      29804
 3460,              ,                ,               ,     36389,       40884,      30341
 3461,              ,                ,               ,     36407,       40897,      29680
 3462,              ,                ,               ,     36386,       40910,      30470
 3463,              ,                ,               ,     36420,       40923,      30497
 3464,              ,                ,               ,     36431,       40936,      29930
 3465,              ,                ,               ,     36447,       40949,      30300
 3466,              ,                ,               ,     36413,       40962,      30001
 3467,              ,                ,               ,     36436,       40975,      30289
 3468,              ,                ,               ,     36479,       40988,      30561
 3469,              ,                ,               ,     36511,       41001,      29145
 3470,              ,                ,               ,     36469,       41014,      30949
 3471,              ,                ,               ,     36503,       41027,      30077
 3472,              ,                ,               ,     36521,       41040,      30700
 3473,              ,                ,               ,     36537,       41053,      29350
 3474,              ,                ,               ,     36546,       41066,      30245
 3475,              ,                ,               ,     36555,       41079,      29934
 3476,              ,                ,               ,     36551,       41092,      29793
 3477,              ,                ,               ,     36568,       41105,      29743
 3478,              ,                ,               ,     36575,       41118,      29848
 3479,              ,                ,               ,     36564,       41131,      30799
 3480,              ,                ,               ,     36555,       41144,      30314
 3481,              ,                ,               ,     36565,       41157,      30134
 3482,              ,                ,               ,     36595,       41170,      30143
 3483,              ,                ,               ,     36627,       41183,      30575
 3484,              ,                ,               ,     36579,       41196,      30173
 3485,              ,                ,               ,     36635,       41209,      30339
 3486,              ,                ,               ,     36662,       41222,      30310
 3487,              ,                ,               ,     36659,       41235,      30992
 3488,              ,                ,               ,     36675,       41248,      30060
 3489,              ,                ,               ,     36687,       41261,      31283
 3490,              ,                ,               ,     36704,       41274,      30004
 3491,              ,                ,               ,     36749,       41287,      31373
 3492,              ,                ,               ,     36731,       41300,      30092
 3493,              ,                ,               ,     36756,       41313,      29517
 3494,              ,                ,               ,     36774,       41326,      30985
 3495,              ,                ,               ,     36785,       41339,      31060
 3496,              ,                ,               ,     36769,       41352,      30538
 3497,              ,                ,               ,     36777,       41365,      30834
 3498,              ,                ,               ,     36783,       41378,      31639
 3499,              ,                ,               ,     36773,       41391,      30648
 3500,              ,                ,               ,     36839,       41404,      29908
 3501,              ,                ,               ,     36871,       41417,      31880
 3502,              ,                ,               ,     36870,       41430,      29604
 3503,              ,                ,               ,     36835,       41443,      30550
 3504,              ,                ,               ,     36864,       41456,      30999
 3505,              ,                ,               ,     36890,       41469,      29824
 3506,              ,                ,               ,     36893,       41482,      30560
 3507,              ,                ,               ,     36891,       41495,      30055
 3508,              ,                ,               ,     36922,       41508,      31072
 3509,              ,                ,               ,     36933,       41521,      31355
 3510,              ,                ,               ,     36989,       41534,      30540
 3511,              ,                ,               ,     36958,       41547,      29931
 3512,              ,                ,               ,     36964,       41560,      30994
 3513,              ,                ,               ,     36974,       41573,      31123
 3514,              ,                ,               ,     36983,       41586,      30380
 3515,              ,                ,               ,     37019,       41599,      30525
 3516,              ,                ,               ,     37002,       41612,      31241
 3517,              ,                ,               ,     37011,       41625,      30230
 3518,              ,                ,               ,     37007,       41638,      30152
 3519,              ,                ,               ,     37019,       41651,      29999
 3520,              ,                ,               ,     37073,       41664,      30455
 3521,              ,                ,               ,     37092,       41677,      30563
 3522,              ,                ,               ,     37071,       41690,      30977
 3523,              ,                ,               ,     37096,       41703,      31054
 3524,              ,                ,               ,     37109,       41716,      30426
 3525,              ,                ,               ,     37108,       41729,      30876
 3526,              ,                ,               ,     37149,       41742,      30880
 3527,              ,                ,               ,     37177,       41755,      30349
 3528,              ,                ,               ,     37162,       41768,      30762
 3529,              ,                ,               ,     37161,       41781,      31396
 3530,              ,                ,               ,     37207,       41794,      30647
 3531,              ,                ,               ,     37173,       41807,      29910
 3532,              ,                ,               ,     37220,       41820,      30692
 3533,              ,                ,               ,     37231,       41833,      30349
 3534,              ,                ,               ,     37223,       41846,      31209
 3535,              ,                ,               ,     37256,       41859,      30946
 3536,              ,                ,               ,     37316,       41872,      30626
 3537,              ,                ,               ,     37335,       41885,      31535
 3538,              ,                ,               ,     37316,       41898,      31625
 3539,              ,                ,               ,     37295,       41911,      31101
 3540,              ,                ,               ,     37311,       41924,      31598
 3541,              ,                ,               ,     37326,       41937,      31121
 3542,              ,                ,               ,     37358,       41950,      31077
 3543,              ,                ,               ,     37349,       41963,      31151
 3544,              ,                ,               ,     37319,       41976,      30117
 3545,              ,                ,               ,     37325,       41989,      31061
 3546,              ,                ,               ,     37352,       42002,      30373
 3547,              ,                ,               ,     37391,       42015,      30577
 3548,              ,                ,               ,     37390,       42028,      29564
 3549,              ,                ,               ,     37396,       42041,      31419
 3550,              ,                ,               ,     37446,       42054,      31524
 3551,              ,                ,               ,     37433,       42067,      30596
 3552,              ,                ,               ,     37427,       42080,      30939
 3553,              ,                ,               ,     37441,       42093,      30552
 3554,              ,                ,               ,     37424,       42106,      31526
 3555,              ,                ,               ,     37446,       42119,      30883
 3556,              ,                ,               ,     37461,       42132,      31992
 3557,              ,                ,               ,     37469,       42145,      31185
 3558,              ,                ,               ,     37494,       42158,      31488
 3559,              ,                ,               ,     37500,       42171,      30856
 3560,              ,                ,               ,     37543,       42184,      32169
 3561,              ,                ,               ,     37549,       42197,      31474
 3562,              ,                ,               ,     37566,       42210,      31537
 3563,              ,                ,               ,     37603,       42223,      31399
 3564,              ,                ,               ,     37548,       42236,      30859
 3565,              ,                ,               ,     37571,       42249,      30539
 3566,              ,                ,               ,     37617,       42262,      31110
 3567,              ,                ,               ,     37641,       42275,      30568
 3568,              ,                ,               ,     37617,       42288,      32068
 3569,              ,                ,               ,     37625,       42301,      31192
 3570,              ,                ,               ,     37661,       42314,      31655
 3571,              ,                ,               ,     37667,       42327,      31336
 3572,              ,                ,               ,     37674,       42340,      31542
 3573,              ,                ,               ,     37691,       42353,      31590
 3574,              ,                ,               ,     37718,       42366,      31759
 3575,              ,                ,               ,     37720,       42379,      31598
 3576,              ,                ,               ,     37733,       42392,      31257
 3577,              ,                ,               ,     37752,       42405,      30474
 3578,              ,                ,               ,     37744,       42418,      31272
 3579,              ,                ,               ,     37769,       42431,      30972
 3580,              ,                ,               ,     37764,       42444,      31031
 3581,              ,                ,               ,     37803,       42457,      31557
 3582,              ,                ,               ,     37776,       42470,      31012
 3583,              ,                ,               ,     37796,       42483,      31955
 3584,              ,                ,               ,     37851,       42496,      31176
 3585,              ,                ,               ,     37864,       42509,      31577
 3586,              ,                ,               ,     37880,       42522,      32315
 3587,              ,                ,               ,     37914,       42535,      31055
 3588,              ,                ,               ,     37902,       42548,      32396
 3589,              ,                ,               ,     37925,       42561,      32177
 3590,              ,                ,               ,     37909,       42574,      30736
 3591,              ,                ,               ,     37914,       42587,      31933
 3592,              ,                ,               ,     37923,       42600,      30395
 3593,              ,                ,               ,     37925,       42613,      31670
 3594,              ,                ,               ,     37935,       42626,      31116
 3595,              ,                ,               ,     37956,       42639,      31250
 3596,              ,                ,               ,     37973,       42652,      31753
 3597,              ,                ,               ,     37991,       42665,      31373
 3598,              ,                ,               ,     38013,       42678,      32085
 3599,              ,                ,               ,     38021,       42691,      31512
 3600,              ,                ,               ,     38061,       42704,      31982
 3601,              ,                ,               ,     38082,       42717,      31552
 3602,              ,                ,               ,     38100,       42730,      31578
 3603,              ,                ,               ,     38144,       42743,      31389
 3604,              ,                ,               ,     38052,       42756,      32480
 3605,              ,                ,               ,     38080,       42769,      31547
 3606,              ,                ,               ,     38086,       42782,      31554
 3607,              ,                ,               ,     38115,       42795,      31899
 3608,              ,                ,               ,     38090,       42808,      32509
 3609,              ,                ,               ,     38102,       42821,      30987
 3610,              ,                ,               ,     38150,       42834,      31509
 3611,              ,                ,               ,     38135,       42847,      31605
 3612,              ,                ,               ,     38141,       42860,      32364
 3613,              ,                ,               ,     38160,       42873,      31260
 3614,              ,                ,               ,     38207,       42886,      32488
 3615,              ,                ,               ,     38210,       42899,      31832
 3616,              ,                ,               ,     38243,       42912,      31659
 3617,              ,                ,               ,     38252,       42925,      30951
 3618,              ,                ,               ,     38257,       42938,      31569
 3619,              ,                ,               ,     38261,       42951,      31371
 3620,              ,                ,               ,     38284,       42964,      31483
 3621,              ,                ,               ,     38282,       42977,      31957
 3622,              ,                ,               ,     38312,       42990,      31697
 3623,              ,                ,               ,     38324,       43003,      32791
 3624,              ,                ,               ,     38361,       43016,      31370
 3625,              ,                ,               ,     38369,       43029,      31894
 3626,              ,                ,               ,     38365,       43042,      32466
 3627,              ,                ,               ,     38382,       43055,      32286
 3628,              ,                ,               ,     38343,       43068,      31389
 3629,              ,                ,               ,     38383,       43081,      32612
 3630,              ,                ,               ,     38385,       43094,      31999
 3631,              ,                ,               ,     38388,       43107,      30991
 3632,              ,                ,               ,     38433,       43120,      31694
 3633,              ,                ,               ,     38447,       43133,      31272
 3634,              ,                ,               ,     38418,       43146,      32395
 3635,              ,                ,               ,     38445,       43159,      31632
 3636,              ,                ,               ,     38474,       43172,      31474
 3637,              ,                ,               ,     38461,       43185,      33013
 3638,              ,                ,               ,     38489,       43198,      31555
 3639,              ,                ,               ,     38517,       43211,      31960
 3640,              ,                ,               ,     38519,       43224,      31828
 3641,              ,                ,               ,     38520,       43237,      32415
 3642,              ,                ,               ,     38538,       43250,      31913
 3643,              ,                ,               ,     38531,       43263,      32304
 3644,              ,                ,               ,     38568,       43276,      31452
 3645,              ,                ,               ,     38587,       43289,      32575
 3646,              ,                ,               ,     38523,       43302,      32127
 3647,              ,                ,               ,     38558,       43315,      32324
 3648,              ,                ,               ,     38617,       43328,      31714
 3649,              ,                ,               ,     38628,       43341,      31785
 3650,              ,                ,               ,     38611,       43354,      32021
 3651,              ,                ,               ,     38641,       43367,      32073
 3652,              ,                ,               ,     38668,       43380,      31782
 3653,              ,                ,               ,     38677,       43393,      31685
 3654,              ,                ,               ,     38698,       43406,      32395
 3655,              ,                ,               ,     38670,       43419,      32479
 3656,              ,                ,               ,     38680,       43432,      31960
 3657,              ,                ,               ,     38684,       43445,      31552
 3658,              ,                ,               ,     38699,       43458,      31965
 3659,              ,                ,               ,     38737,       43471,      31236
 3660,              ,                ,               ,     38746,       43484,      32403
 3661,              ,                ,               ,     38785,       43497,      31830
 3662,              ,                ,               ,     38773,       43510,      31996
 3663,              ,                ,               ,     38808,       43523,      32535
 3664,              ,                ,               ,     38788,       43536,      33030
 3665,              ,                ,               ,     38800,       43549,      31982
 3666,              ,                ,               ,     38794,       43562,      31435
 3667,              ,                ,               ,     38810,       43575,      31970
 3668,              ,                ,               ,     38833,       43588,      31951
 3669,              ,                ,               ,     38874,       43601,      31662
 3670,              ,                ,               ,     38855,       43614,      31858
 3671,              ,                ,               ,     38854,       43627,      32434
 3672,              ,                ,               ,     38831,       43640,      31327
 3673,              ,                ,               ,     38854,       43653,      31713
 3674,              ,                ,               ,     38866,       43666,      32450
 3675,              ,                ,               ,     38864,       43679,      32555
 3676,              ,                ,               ,     38964,       43692,      32479
 3677,              ,                ,               ,     38992,       43705,      32551
 3678,              ,                ,               ,     39001,       43718,      32979
 3679,              ,                ,               ,     38995,       43731,      31059
 3680,              ,                ,               ,     38994,       43744,      32596
 3681,              ,                ,               ,     39009,       43757,      31458
 3682,              ,                ,               ,     39025,       43770,      32351
 3683,              ,                ,               ,     39026,       43783,      31552
 3684,              ,                ,               ,     39042,       43796,      32943
 3685,              ,                ,               ,     39052,       43809,      33054
 3686,              ,                ,               ,     39071,       43822,      31929
 3687,              ,                ,               ,     39075,       43835,      31160
 3688,              ,                ,               ,     39079,       43848,      32467
 3689,              ,                ,               ,     39097,       43861,      32548
 3690,              ,                ,               ,     39095,       43874,      31285
 3691,              ,                ,               ,     39118,       43887,      32039
 3692,              ,                ,               ,     39168,       43900,      31789
 3693,              ,                ,               ,     39176,       43913,      31944
 3694,              ,                ,               ,     39189,       43926,      31729
 3695,              ,                ,               ,     39198,       43939,      31919
 3696,              ,                ,               ,     39180,       43952,      33162
 3697,              ,                ,               ,     39187,       43965,      32455
 3698,              ,                ,               ,     39216,       43978,      32661
 3699,              ,                ,               ,     39251,       43991,      32836
 3700,              ,                ,               ,     39227,       44004,      32492
 3701,              ,                ,               ,     39229,       44017,      31998
 3702,              ,                ,               ,     39251,       44030,      31988
 3703,              ,                ,               ,     39261,       44043,      32502
 3704,              ,                ,               ,     39246,       44056,      33183
 3705,              ,                ,               ,     39264,       44069,      32452
 3706,              ,                ,               ,     39321,       44082,      32805
 3707,              ,                ,               ,     39275,       44095,      32706
 3708,              ,                ,               ,     39330,       44108,      32005
 3709,              ,                ,               ,     39318,       44121,      32879
 3710,              ,                ,               ,     39377,       44134,      32927
 3711,              ,                ,               ,     39347,       44147,      32929
 3712,              ,                ,               ,     39372,       44160,      32132
 3713,              ,                ,               ,     39383,       44173,      33947
 3714,              ,                ,               ,     39402,       44186,      33489
 3715,              ,                ,               ,     39412,       44199,      33526
 3716,              ,                ,               ,     39397,       44212,      32588
 3717,              ,                ,               ,     39405,       44225,      33582
 3718,              ,                ,               ,     39432,       44238,      33368
 3719,              ,                ,               ,     39445,       44251,      32642
 3720,              ,                ,               ,     39455,       44264,      33766
 3721,              ,                ,               ,     39478,       44277,      33493
 3722,              ,                ,               ,     39511,       44290,      33031
 3723,              ,                ,               ,     39540,       44303,      33487
 3724,              ,                ,               ,     39525,       44316,      32483
 3725,              ,                ,               ,     39533,       44329,      31946
 3726,              ,                ,               ,     39467,       44342,      32855
 3727,              ,                ,               ,     39484,       44355,      33218
 3728,              ,                ,               ,     39500,       44368,      32556
 3729,              ,                ,               ,     39507,       44381,      32420
 3730,              ,                ,               ,     39514,       44394,      34044
 3731,              ,                ,               ,     39525,       44407,      32556
 3732,              ,                ,               ,     39587,       44420,      32131
 3733,              ,                ,               ,     39580,       44433,      33314
 3734,              ,                ,               ,     39602,       44446,      32552
 3735,              ,                ,               ,     39583,       44459,      32036
 3736,              ,                ,               ,     39627,       44472,      32436
 3737,              ,                ,               ,     39631,       44485,      33263
 3738,              ,                ,               ,     39643,       44498,      32502
 3739,              ,                ,               ,     39679,       44511,      32476
 3740,              ,                ,               ,     39679,       44524,      33689
 3741,              ,                ,               ,     39678,       44537,      32326
 3742,              ,                ,               ,     39714,       44550,      33575
 3743,              ,                ,               ,     39747,       44563,      31924
 3744,              ,                ,               ,     39804,       44576,      34058
 3745,              ,                ,               ,     39821,       44589,      32945
 3746,              ,                ,               ,     39761,       44602,      33576
 3747,              ,                ,               ,     39785,       44615,      33919
 3748,              ,                ,               ,     39824,       44628,      33127
